"","id","last_scraped","beds","bedrooms","host_is_superhost","accommodates","price","availability_30","availability_60","availability_90","availability_365","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","num_reviews","price_numeric","state"
"1",3831,2021-06-06,3,1,FALSE,3,"$79.00",1,5,19,208,2021-05-04,4.46,4.59,4.51,4.79,4.8,4.72,4.64,9,79,"NY"
"2",5803,2021-06-04,0,1,TRUE,2,"$98.00",11,24,54,329,2021-05-15,4.71,4.75,4.64,4.82,4.82,4.86,4.74,3,98,"NY"
"3",7097,2021-06-04,2,1,TRUE,4,"$199.00",3,18,43,257,2021-05-24,4.86,4.88,4.89,4.96,4.9,4.92,4.77,7,199,"NY"
"4",8490,2021-06-06,4,1,TRUE,5,"$120.00",2,15,33,282,2021-05-10,4.76,4.85,4.72,4.88,4.87,4.58,4.74,5,120,"NY"
"5",9657,2021-06-04,1,1,TRUE,2,"$175.00",9,26,56,56,2021-03-15,4.73,4.9,4.55,4.9,4.84,4.84,4.35,1,175,"NY"
"6",10452,2021-06-04,2,1,FALSE,3,"$70.00",0,0,2,277,2021-04-01,4.67,4.48,4.61,4.71,4.84,4.37,4.63,1,70,"NY"
"7",12937,2021-06-04,2,1,FALSE,4,"$130.00",12,38,65,192,2021-05-16,4.9,4.9,4.9,4.9,4.9,4.87,4.83,3,130,"NY"
"8",12940,2021-06-06,1,1,FALSE,2,"$99.00",0,0,4,279,2021-05-10,4.48,4.58,4.39,4.69,4.52,3.98,4.34,1,99,"NY"
"9",13808,2021-06-05,1,1,FALSE,2,"$80.00",0,23,30,267,2021-05-31,4.67,4.74,4.45,4.9,4.86,4.47,4.7,3,80,"NY"
"10",16595,2021-06-05,1,1,FALSE,2,"$400.00",0,0,0,0,2021-06-01,4.71,4.87,4.73,4.91,4.92,4.69,4.45,10,400,"NY"
"11",16821,2021-06-05,1,1,FALSE,1,"$99.00",0,22,50,325,2021-05-31,4.64,4.72,4.34,4.73,4.87,4.9,4.59,3,99,"NY"
"12",16974,2021-06-05,6,4,TRUE,8,"$250.00",0,0,0,0,2021-05-23,4.83,4.9,4.74,4.95,4.94,4.4,4.75,4,250,"NY"
"13",18195,2021-06-04,1,1,FALSE,1,"$70.00",0,16,27,302,2021-05-29,4.95,5,4.79,5,4.89,5,5,2,70,"NY"
"14",18728,2021-06-05,1,1,TRUE,3,"$150.00",5,5,30,287,2021-06-01,4.95,4.96,4.96,4.98,4.98,5,4.93,1,150,"NY"
"15",20717,2021-06-05,1,1,TRUE,2,"$85.00",1,31,61,336,2021-03-31,4.89,4.96,4.87,4.96,4.85,4.98,4.91,1,85,"NY"
"16",24285,2021-06-05,6,4,FALSE,9,"$220.00",0,0,0,274,2021-06-01,4.82,4.76,4.93,4.95,4.76,4.76,4.85,1,220,"NY"
"17",26362,2021-06-05,1,1,TRUE,1,"$63.00",2,19,49,316,2021-05-21,4.53,4.64,4.72,4.83,4.82,4.84,4.64,8,63,"NY"
"18",26785,2021-06-06,1,1,TRUE,3,"$90.00",1,1,18,205,2021-04-30,4.93,4.95,4.96,4.98,4.98,4.89,4.91,2,90,"NY"
"19",29013,2021-06-06,1,1,FALSE,2,"$70.00",17,17,27,302,2021-05-01,4.67,4.3,4.56,4.75,4.66,4.34,4.51,1,70,"NY"
"20",29628,2021-06-06,1,1,TRUE,2,"$89.00",5,11,27,292,2021-04-05,4.92,4.92,4.94,4.98,4.98,4.82,4.91,2,89,"NY"
"21",29683,2021-06-06,1,1,FALSE,3,"$155.00",4,6,6,275,2021-05-13,4.78,4.87,4.86,4.84,4.92,4.9,4.65,1,155,"NY"
"22",31555,2021-06-03,1,NA,TRUE,2,"$135.00",0,0,0,0,2021-03-27,4.71,4.79,4.41,4.9,4.97,4.93,4.69,1,135,"NY"
"23",31994,2021-06-06,1,1,FALSE,2,"$86.00",11,41,68,343,2021-04-26,4.48,4.65,4.39,4.73,4.74,4.72,4.57,1,86,"NY"
"24",33009,2021-06-06,1,1,TRUE,2,"$215.00",6,15,15,278,2021-05-31,4.95,4.96,4.98,4.98,4.98,4.96,4.89,4,215,"NY"
"25",39282,2021-06-05,1,1,FALSE,2,"$57.00",1,1,5,5,2021-05-14,4.8,4.8,4.58,4.93,4.86,4.85,4.75,4,57,"NY"
"26",39586,2021-06-04,1,1,TRUE,2,"$126.00",30,60,90,365,2021-04-18,4.54,4.47,4.49,4.64,4.69,4.68,4.5,1,126,"NY"
"27",45556,2021-06-04,1,1,TRUE,2,"$65.00",15,40,70,158,2021-05-09,4.89,4.93,4.91,4.94,4.99,4.97,4.82,6,65,"NY"
"28",50447,2021-06-05,2,1,TRUE,4,"$147.00",1,1,1,1,2021-05-25,4.84,4.71,4.78,4.9,4.9,4.88,4.8,6,147,"NY"
"29",52689,2021-06-04,2,2,FALSE,4,"$130.00",0,8,9,128,2021-05-29,4.83,5,4.67,5,5,4.83,5,2,130,"NY"
"30",54508,2021-06-05,1,1,FALSE,2,"$60.00",1,2,8,253,2021-06-01,4.68,4.87,4.68,4.9,4.9,4.95,4.84,6,60,"NY"
"31",54860,2021-06-05,1,1,FALSE,2,"$100.00",1,1,1,1,2021-06-01,4.84,4.88,4.87,4.96,4.87,4.47,4.8,1,100,"NY"
"32",57166,2021-06-06,2,1,TRUE,2,"$154.00",19,32,61,334,2021-05-16,4.7,4.82,4.67,4.93,4.87,4.89,4.71,10,154,"NY"
"33",57618,2021-06-04,2,1,TRUE,4,"$250.00",0,0,0,0,2021-05-31,4.81,4.88,4.73,4.92,4.94,4.87,4.66,3,250,"NY"
"34",57754,2021-06-05,1,1,TRUE,2,"$285.00",4,5,9,203,2021-05-23,4.98,4.99,4.97,4.96,5,4.97,4.9,7,285,"NY"
"35",57874,2021-06-04,1,1,FALSE,2,"$160.00",14,34,57,329,2021-05-10,4.85,4.91,4.94,4.91,4.92,4.56,4.79,7,160,"NY"
"36",58059,2021-06-04,1,1,TRUE,2,"$47.00",0,4,14,222,2021-05-29,4.7,4.66,4.72,4.74,4.81,4.65,4.7,12,47,"NY"
"37",62925,2021-06-04,2,2,FALSE,4,"$285.00",3,3,22,291,2021-05-03,4.78,4.84,4.68,4.92,4.9,4.84,4.69,4,285,"NY"
"38",64837,2021-06-03,1,1,FALSE,2,"$40.00",0,1,1,1,2021-05-19,4.56,4.71,4.19,4.76,4.87,4.8,4.6,3,40,"NY"
"39",66251,2021-06-04,1,NA,TRUE,2,"$270.00",5,35,65,65,2021-04-04,4.92,4.95,4.74,4.79,4.91,4.92,4.77,2,270,"NY"
"40",66275,2021-06-04,3,2,TRUE,5,"$339.00",0,9,39,314,2021-06-01,4.86,4.92,4.72,4.95,4.98,4.93,4.72,8,339,"NY"
"41",66718,2021-06-06,2,2,FALSE,5,"$66.00",0,6,9,284,2021-05-01,4.35,4.62,4.35,4.79,4.83,4.35,4.48,1,66,"NY"
"42",66974,2021-06-04,1,1,TRUE,3,"$190.00",2,7,9,241,2021-05-22,4.98,4.96,4.98,4.99,4.98,4.95,4.87,14,190,"NY"
"43",67288,2021-06-04,2,1,TRUE,2,"$105.00",2,2,7,246,2021-04-17,4.85,4.91,4.79,5,5,4.66,4.72,1,105,"NY"
"44",67299,2021-06-03,2,1,TRUE,4,"$85.00",1,1,1,1,2021-03-19,4.88,4.88,4.92,4.98,5,4.92,4.82,1,85,"NY"
"45",68765,2021-06-05,4,3,TRUE,5,"$289.00",4,8,21,199,2021-05-20,4.92,4.92,4.83,4.88,4.95,4.93,4.79,4,289,"NY"
"46",68974,2021-06-05,3,3,TRUE,6,"$609.00",0,7,37,301,2021-05-14,4.85,4.87,4.88,4.83,4.87,4.77,4.63,2,609,"NY"
"47",69894,2021-06-05,1,1,FALSE,2,"$150.00",3,25,30,30,2021-05-28,4.83,4.85,4.46,4.91,4.93,4.96,4.75,1,150,"NY"
"48",69921,2021-06-04,1,1,FALSE,2,"$50.00",7,26,47,227,2020-01-16,4.74,4.82,4.62,4.7,4.82,4.6,4.67,1,50,"NY"
"49",71248,2021-06-03,1,1,TRUE,2,"$135.00",0,1,1,54,2021-05-31,4.82,4.79,4.54,4.94,4.94,4.77,4.79,2,135,"NY"
"50",71812,2021-06-04,1,1,FALSE,2,"$90.00",0,9,39,314,2021-05-02,4.6,4.9,4.9,4.9,4.9,4.9,4.9,1,90,"NY"
"51",74240,2021-06-06,1,1,FALSE,2,"$129.00",1,3,15,114,2021-04-11,4.64,4.63,4.4,4.77,4.77,4.91,4.37,2,129,"NY"
"52",80493,2021-06-05,2,1,TRUE,2,"$70.00",0,0,0,209,2020-08-08,4.33,4.44,3.9,4.83,4.76,4.84,4.44,1,70,"NY"
"53",82638,2021-06-04,1,1,FALSE,2,"$119.00",0,0,18,293,2021-05-17,4.79,4.89,4.7,4.88,4.93,4.83,4.67,1,119,"NY"
"54",93313,2021-06-04,4,2,TRUE,5,"$120.00",0,0,21,296,2021-05-13,4.71,4.88,4.8,4.93,4.92,4.51,4.65,1,120,"NY"
"55",94209,2021-06-05,2,1,FALSE,4,"$100.00",4,23,53,143,2021-06-01,5,4.86,4.86,5,5,4.86,4.86,7,100,"NY"
"56",94783,2021-06-04,1,1,TRUE,2,"$125.00",0,0,0,261,2021-04-06,4.85,4.83,4.79,4.83,4.96,4.51,4.69,2,125,"NY"
"57",95747,2021-06-05,1,1,FALSE,2,"$140.00",1,4,34,34,2021-03-29,5,4.85,4.62,5,5,4.77,4.92,1,140,"NY"
"58",99085,2021-06-05,1,NA,TRUE,2,"$123.00",0,23,23,270,2021-05-28,5,4.95,4.71,4.9,5,5,4.81,1,123,"NY"
"59",100186,2021-06-05,1,1,TRUE,3,"$130.00",4,28,28,53,2021-04-23,4.93,4.97,4.91,4.96,4.95,4.78,4.89,2,130,"NY"
"60",103161,2021-06-04,2,1,FALSE,2,"$240.00",0,22,52,327,2021-05-26,4.77,4.88,4.9,4.88,4.94,4.88,4.53,2,240,"NY"
"61",106647,2021-06-03,2,2,TRUE,4,"$145.00",0,6,11,67,2021-05-17,4.87,4.91,4.77,4.88,4.9,4.78,4.8,3,145,"NY"
"62",107630,2021-06-05,2,1,FALSE,3,"$175.00",1,7,26,295,2021-05-31,4.72,4.7,4.68,4.87,4.86,4.88,4.64,4,175,"NY"
"63",110739,2021-06-05,2,NA,TRUE,2,"$139.00",1,1,1,1,2021-04-30,4.92,4.92,4.78,4.95,4.98,4.92,4.89,3,139,"NY"
"64",115748,2021-06-04,1,1,FALSE,2,"$60.00",1,2,26,264,2021-04-25,4.55,4.65,4.35,4.86,4.87,4.86,4.5,1,60,"NY"
"65",123784,2021-06-04,2,NA,TRUE,3,"$101.00",10,25,55,317,2021-05-13,4.7,4.77,4.58,4.9,4.91,4.7,4.58,6,101,"NY"
"66",125163,2021-06-04,1,1,TRUE,2,"$99.00",3,33,58,333,2021-05-30,4.93,4.93,4.91,4.95,4.93,4.7,4.91,1,99,"NY"
"67",126443,2021-06-05,4,2,FALSE,9,"$349.00",5,9,27,231,2021-05-30,4.26,4.19,4.36,4.54,4.41,4.77,4.26,12,349,"NY"
"68",132516,2021-06-04,1,1,TRUE,3,"$86.00",3,23,47,203,2021-05-04,4.72,4.81,4.94,5,4.94,4.78,4.61,3,86,"NY"
"69",133025,2021-06-06,0,1,TRUE,1,"$68.00",1,1,2,143,2021-05-01,4.84,4.84,4.76,4.81,4.77,4.96,4.83,3,68,"NY"
"70",135465,2021-06-05,1,1,FALSE,3,"$170.00",9,10,28,272,2021-05-16,4.82,4.89,4.7,4.96,4.93,4.96,4.66,4,170,"NY"
"71",136493,2021-06-05,3,3,FALSE,5,"$250.00",0,11,12,12,2021-05-01,4.92,4.96,4.83,5,5,4.96,4.79,3,250,"NY"
"72",148825,2021-06-05,2,2,TRUE,4,"$163.00",5,5,19,250,2021-05-31,4.71,4.77,4.47,4.93,4.9,4.79,4.68,6,163,"NY"
"73",151199,2021-06-07,3,1,TRUE,2,"$149.00",19,47,77,352,2021-06-01,4.84,4.79,4.77,4.97,4.97,4.87,4.85,1,149,"NY"
"74",152263,2021-06-06,6,2,TRUE,8,"$300.00",12,26,52,301,2021-05-31,4.83,4.77,4.87,4.87,4.9,4.72,4.77,8,300,"NY"
"75",153780,2021-06-04,1,1,TRUE,2,"$175.00",10,28,58,330,2021-05-23,4.88,4.93,4.93,4.93,4.93,4.95,4.79,1,175,"NY"
"76",158176,2021-06-03,1,1,FALSE,2,"$110.00",0,0,0,0,2021-04-21,4.74,4.66,4.43,4.88,4.96,4.99,4.61,1,110,"NY"
"77",162493,2021-06-04,3,3,FALSE,6,"$500.00",0,0,0,184,2021-04-06,4.98,5,4.98,5,5,4.93,4.95,2,500,"NY"
"78",163814,2021-06-05,4,1,FALSE,5,"$125.00",5,17,35,302,2021-05-30,4.02,4.05,4.29,4.58,4.43,4.75,4.08,11,125,"NY"
"79",169306,2021-06-04,1,1,FALSE,2,"$37.00",11,37,38,287,2021-05-18,4.44,4.56,4.33,4.74,4.59,4.17,4.61,1,37,"NY"
"80",170761,2021-06-04,1,1,TRUE,2,"$85.00",14,44,74,164,2021-05-28,4.89,4.9,4.89,4.92,4.95,5,4.92,5,85,"NY"
"81",177606,2021-06-05,1,1,FALSE,2,"$149.00",4,4,22,297,2021-05-11,4.75,4.89,4.86,4.97,4.96,4.61,4.66,2,149,"NY"
"82",182177,2021-06-03,2,1,TRUE,5,"$129.00",8,8,8,171,2021-04-11,4.66,4.77,4.67,4.89,4.85,4.44,4.69,5,129,"NY"
"83",189732,2021-06-05,5,3,TRUE,8,"$176.00",10,20,50,298,2021-05-30,4.8,4.86,4.62,4.97,4.95,4.46,4.78,9,176,"NY"
"84",190974,2021-06-05,2,1,TRUE,3,"$130.00",1,1,17,257,2021-05-31,4.64,4.81,4.54,4.9,4.9,4.95,4.69,4,130,"NY"
"85",197942,2021-06-04,2,2,TRUE,2,"$163.00",5,22,52,327,2021-05-24,4.81,4.84,4.83,4.88,4.9,4.47,4.73,2,163,"NY"
"86",205043,2021-06-04,1,1,TRUE,4,"$141.00",6,23,49,107,2021-05-26,4.78,4.67,4.75,4.82,4.88,4.95,4.75,33,141,"NY"
"87",209310,2021-06-05,2,1,TRUE,2,"$52.00",0,5,12,287,2021-05-01,4.89,4.89,4.91,4.93,4.94,4.82,4.85,1,52,"NY"
"88",213330,2021-06-04,1,1,FALSE,2,"$181.00",0,0,16,252,2021-05-30,4.97,4.93,4.93,4.93,4.97,4.9,4.87,2,181,"NY"
"89",215560,2021-06-04,1,1,FALSE,2,"$75.00",1,1,21,258,2021-05-31,4.73,4.89,4.74,4.84,4.86,4.38,4.69,3,75,"NY"
"90",216080,2021-06-05,1,1,TRUE,2,"$175.00",12,42,72,343,2021-05-23,4.86,4.88,4.89,4.9,4.85,4.9,4.71,4,175,"NY"
"91",217580,2021-06-05,1,1,FALSE,2,"$99.00",0,30,60,335,2021-04-17,4.73,4.64,4.45,4.82,4.91,4.82,4.45,2,99,"NY"
"92",225306,2021-06-06,1,1,FALSE,2,"$60.00",0,1,31,298,2021-05-31,4.83,4.9,4.81,4.84,4.9,4.53,4.74,3,60,"NY"
"93",225976,2021-06-05,1,1,FALSE,3,"$75.00",0,0,0,0,2021-06-01,4.54,4.72,4.62,4.94,4.94,4.46,4.59,4,75,"NY"
"94",226021,2021-06-05,3,2,TRUE,5,"$219.00",0,0,21,96,2021-05-24,4.92,4.93,4.97,4.97,4.98,4.92,4.84,6,219,"NY"
"95",227495,2021-06-05,2,1,FALSE,2,"$110.00",0,0,1,91,2021-05-01,4.57,4.76,4.12,4.51,4.75,4.91,4.62,1,110,"NY"
"96",232612,2021-06-04,1,NA,TRUE,2,"$101.00",5,5,16,252,2021-05-31,4.81,4.92,4.9,4.87,4.9,4.44,4.78,8,101,"NY"
"97",233189,2021-06-05,1,NA,TRUE,2,"$85.00",0,1,14,180,2021-03-26,4.55,4.75,4.3,4.84,4.87,4.96,4.51,1,85,"NY"
"98",234330,2021-06-05,2,2,FALSE,2,"$79.00",0,0,4,36,2021-05-01,4.12,3.89,3.59,4.65,4.77,4.58,4.17,1,79,"NY"
"99",235515,2021-06-04,1,1,FALSE,1,"$51.00",29,59,89,364,2021-05-22,4.75,4.7,4.7,4.76,4.82,4.3,4.63,3,51,"NY"
"100",235951,2021-06-06,1,1,FALSE,2,"$150.00",14,19,19,73,2021-03-24,4.68,4.77,4.67,4.82,4.89,4.86,4.62,2,150,"NY"
"101",236671,2021-06-06,2,1,FALSE,1,"$160.00",0,0,3,3,2021-04-03,4.78,4.81,4.84,4.86,4.86,4.98,4.73,1,160,"NY"
"102",239899,2021-06-04,0,1,FALSE,2,"$65.00",0,0,0,59,2021-03-06,5,5,4.5,5,5,4.83,4.67,1,65,"NY"
"103",245574,2021-06-03,2,1,FALSE,4,"$95.00",1,4,9,263,2021-06-01,4.61,4.67,4.5,4.8,4.77,4.43,4.56,8,95,"NY"
"104",250259,2021-06-04,1,1,TRUE,2,"$250.00",18,35,37,312,2021-03-31,5,4.96,4.74,4.87,4.91,4.96,4.74,1,250,"NY"
"105",251277,2021-06-04,1,2,TRUE,1,"$140.00",17,45,75,350,2021-05-15,4.92,4.89,4.96,5,5,5,4.87,1,140,"NY"
"106",253466,2021-06-04,2,1,TRUE,4,"$249.00",24,52,52,237,2021-04-26,4.87,4.97,4.92,4.95,4.95,4.71,4.76,1,249,"NY"
"107",253800,2021-06-04,2,1,TRUE,4,"$249.00",24,52,52,237,2021-03-31,4.72,4.86,4.69,4.72,4.86,4.59,4.66,1,249,"NY"
"108",253811,2021-06-04,2,1,TRUE,4,"$249.00",24,52,52,237,2021-04-06,4.82,4.86,4.9,4.96,4.84,4.61,4.78,2,249,"NY"
"109",253846,2021-06-05,1,1,TRUE,2,"$179.00",22,46,46,232,2021-05-31,4.88,5,5,5,4.86,4.29,4.86,1,179,"NY"
"110",258688,2021-06-04,1,1,FALSE,3,"$275.00",4,4,25,41,2021-05-24,4.68,4.77,4.71,4.84,4.89,4.82,4.6,1,275,"NY"
"111",262583,2021-06-05,2,2,TRUE,4,"$204.00",1,3,5,68,2021-04-09,4.44,4.49,4.29,4.72,4.78,4.88,4.45,1,204,"NY"
"112",263888,2021-06-04,2,1,TRUE,3,"$240.00",4,7,13,96,2021-06-01,4.99,4.99,4.98,4.99,4.99,4.94,4.88,9,240,"NY"
"113",267376,2021-06-06,1,1,TRUE,1,"$62.00",11,41,69,194,2021-05-23,5,5,5,5,5,4.86,4.86,1,62,"NY"
"114",272044,2021-06-04,1,1,FALSE,2,"$203.00",13,37,67,342,2021-05-20,4.76,4.47,4.88,4.84,4.86,4.57,4.62,7,203,"NY"
"115",276317,2021-06-03,3,3,TRUE,5,"$650.00",7,33,58,325,2021-05-22,4.86,4.86,4.71,4.96,4.89,4.96,4.67,4,650,"NY"
"116",279857,2021-06-05,18,8,TRUE,16,"$902.00",9,27,38,266,2021-05-09,4.85,4.75,4.74,4.86,4.92,4.66,4.84,6,902,"NY"
"117",282977,2021-06-04,4,4,TRUE,6,"$125.00",4,22,37,312,2021-05-24,4.8,4.82,4.9,4.92,4.94,4.92,4.83,1,125,"NY"
"118",286662,2021-06-04,1,NA,TRUE,2,"$85.00",0,11,15,153,2021-04-22,4.85,4.95,4.8,4.97,4.96,4.78,4.81,6,85,"NY"
"119",287845,2021-06-04,2,2,TRUE,4,"$195.00",0,0,0,185,2021-05-01,4.98,4.95,4.99,4.99,4.98,4.97,4.82,1,195,"NY"
"120",292800,2021-06-04,1,1,FALSE,2,"$130.00",0,0,0,208,2021-05-01,4.86,4.94,4.91,4.84,4.86,5,4.82,1,130,"NY"
"121",294250,2021-06-03,2,1,TRUE,2,"$144.00",1,1,1,1,2021-02-24,4.78,4.83,4.74,4.76,4.83,4.91,4.72,1,144,"NY"
"122",294259,2021-06-06,2,1,TRUE,4,"$249.00",22,52,82,357,2021-05-03,4.88,4.89,4.93,4.95,4.9,4.71,4.76,6,249,"NY"
"123",294263,2021-06-05,2,1,TRUE,4,"$249.00",25,55,85,360,2021-05-25,4.86,4.83,4.83,4.91,4.93,4.63,4.74,2,249,"NY"
"124",294280,2021-06-04,2,1,TRUE,4,"$249.00",24,54,84,359,2021-05-23,4.89,4.9,4.9,5,4.93,4.67,4.7,2,249,"NY"
"125",295998,2021-06-05,0,1,TRUE,2,"$300.00",0,0,0,0,2021-05-01,4.94,4.92,4.73,4.88,5,5,4.79,1,300,"NY"
"126",310796,2021-06-05,2,1,FALSE,4,"$120.00",0,0,0,66,2021-05-11,4.22,4.08,3.92,4.68,4.52,4.92,3.8,2,120,"NY"
"127",318021,2021-06-06,1,1,TRUE,1,"$110.00",6,17,38,299,2021-05-23,4.95,5,5,4.98,4.96,4.77,4.96,1,110,"NY"
"128",321136,2021-06-05,1,NA,FALSE,2,"$120.00",4,31,61,222,2021-05-24,4.77,4.89,4.89,4.96,4.96,4.81,4.85,4,120,"NY"
"129",322037,2021-06-04,4,1,TRUE,5,"$170.00",14,19,49,324,2021-05-15,4.82,4.8,4.73,4.85,4.87,4.97,4.72,1,170,"NY"
"130",323453,2021-06-03,2,2,TRUE,5,"$225.00",0,0,23,62,2021-05-08,4.92,4.83,4.67,4.83,4.92,4.73,4.78,1,225,"NY"
"131",325429,2021-06-05,1,1,TRUE,2,"$199.00",0,0,20,243,2021-05-02,4.78,4.86,4.81,4.82,4.87,4.87,4.65,2,199,"NY"
"132",328040,2021-06-04,2,2,FALSE,4,"$269.00",9,9,9,256,2021-04-09,4.81,4.61,4.55,4.74,4.74,4.97,4.39,1,269,"NY"
"133",328744,2021-06-05,3,2,FALSE,6,"$179.00",0,0,0,0,2021-06-02,4.82,4.83,4.78,4.86,4.86,4.58,4.67,8,179,"NY"
"134",328788,2021-06-05,1,2,TRUE,2,"$72.00",0,0,0,0,2021-06-03,4.85,4.85,4.73,4.87,4.84,4.29,4.72,7,72,"NY"
"135",341525,2021-06-04,2,1,TRUE,2,"$95.00",1,1,20,88,2021-04-17,4.79,4.82,4.84,4.95,4.99,4.96,4.71,2,95,"NY"
"136",351859,2021-06-05,1,1,TRUE,2,"$265.00",16,46,76,346,2021-05-21,4.94,4.97,4.91,4.95,4.99,4.97,4.81,1,265,"NY"
"137",354095,2021-06-05,1,1,FALSE,2,"$149.00",7,9,9,9,2021-04-17,4.79,4.7,4.47,4.84,4.93,4.88,4.65,2,149,"NY"
"138",385824,2021-06-05,4,2,FALSE,5,"$129.00",0,0,0,0,2021-05-24,4.73,4.85,4.76,4.89,4.92,4.86,4.69,6,129,"NY"
"139",386744,2021-06-04,1,1,TRUE,1,"$85.00",0,27,30,120,2021-05-01,4.64,4.73,4.55,4.88,4.85,4.85,4.69,1,85,"NY"
"140",404923,2021-06-04,1,1,TRUE,2,"$111.00",2,26,56,317,2021-05-07,4.7,4.66,4.82,4.93,4.93,4.67,4.62,3,111,"NY"
"141",409262,2021-06-04,3,2,TRUE,5,"$300.00",0,3,15,262,2021-05-31,5,4.92,4.92,5,5,4.85,4.69,1,300,"NY"
"142",416557,2021-06-05,1,1,FALSE,2,"$60.00",4,6,6,253,2021-03-31,4.7,4.62,4.4,4.87,4.87,4.84,4.71,1,60,"NY"
"143",417685,2021-06-05,3,2,FALSE,6,"$160.00",0,6,28,258,2021-05-16,4.59,4.73,4.72,4.87,4.86,4.97,4.62,8,160,"NY"
"144",437352,2021-06-05,1,2,TRUE,3,"$83.00",1,1,1,1,2021-03-27,4.95,5,4.68,5,5,5,5,1,83,"NY"
"145",438513,2021-06-05,1,2,FALSE,2,"$100.00",0,0,15,93,2021-05-09,4.67,4.82,4.62,4.87,4.83,4.57,4.68,8,100,"NY"
"146",450577,2021-06-04,2,1,TRUE,2,"$300.00",3,8,31,257,2021-05-23,4.73,4.75,4.83,4.95,4.94,5,4.63,3,300,"NY"
"147",452541,2021-06-05,1,1,TRUE,2,"$135.00",0,5,17,180,2021-05-09,4.82,4.85,4.92,4.85,4.89,4.91,4.78,2,135,"NY"
"148",453094,2021-06-04,1,1,FALSE,2,"$80.00",15,45,75,350,2021-05-19,4.48,4.62,4.3,4.77,4.78,4.77,4.56,6,80,"NY"
"149",453161,2021-06-03,3,2,FALSE,4,"$280.00",0,0,0,0,2021-05-12,5,4.88,4.88,4.88,4.88,4.88,4.57,1,280,"NY"
"150",455734,2021-06-05,1,1,TRUE,2,"$95.00",15,30,40,118,2021-05-22,4.57,4.68,4.44,4.69,4.9,4.66,4.67,1,95,"NY"
"151",456190,2021-06-04,1,1,FALSE,2,"$161.00",0,7,10,38,2021-06-02,4.6,4.69,4.7,4.8,4.9,4.87,4.61,8,161,"NY"
"152",456526,2021-06-04,1,1,TRUE,2,"$70.00",0,6,6,83,2021-05-02,4.68,4.81,4.7,4.7,4.49,4.68,4.6,1,70,"NY"
"153",460036,2021-06-04,0,1,FALSE,4,"$109.00",0,0,0,154,2021-03-20,4.14,4.47,3.61,4.67,4.72,4.63,4.35,1,109,"NY"
"154",463042,2021-06-04,1,1,FALSE,3,"$195.00",1,4,6,140,2021-05-22,4.84,4.76,4.79,4.87,4.9,4.88,4.67,1,195,"NY"
"155",466457,2021-06-04,3,2,FALSE,4,"$100.00",3,13,31,187,2021-05-16,4.81,4.91,4.79,4.97,4.97,4.5,4.81,7,100,"NY"
"156",476983,2021-06-06,1,1,TRUE,2,"$47.00",1,8,17,216,2021-05-31,4.64,4.69,4.67,4.72,4.8,4.65,4.71,15,47,"NY"
"157",479002,2021-06-04,5,4,FALSE,6,"$464.00",0,0,0,16,2021-05-31,4.95,4.88,4.84,4.93,4.84,4.88,4.83,2,464,"NY"
"158",483505,2021-06-04,2,1,TRUE,3,"$155.00",0,11,32,170,2021-05-09,4.87,4.85,4.71,4.94,5,4.74,4.68,7,155,"NY"
"159",493611,2021-06-04,1,1,TRUE,4,"$600.00",23,53,79,353,2021-05-09,4.81,4.82,4.75,4.9,4.79,4.56,4.56,2,600,"NY"
"160",494937,2021-06-04,3,2,FALSE,6,"$499.00",0,0,0,123,2021-04-11,4.65,4.48,4.49,4.63,4.88,4.83,4.51,5,499,"NY"
"161",500886,2021-06-04,1,1,TRUE,2,"$99.00",29,59,89,364,2021-05-25,4.94,4.96,4.89,4.94,4.88,4.59,4.86,1,99,"NY"
"162",506121,2021-06-06,1,1,TRUE,1,"$71.00",0,0,0,0,2021-04-26,4.92,4.93,4.84,4.96,4.99,4.95,4.91,4,71,"NY"
"163",513688,2021-06-05,4,3,TRUE,6,"$355.00",0,0,0,0,2021-05-09,4.87,4.91,4.95,4.96,4.94,4.89,4.79,4,355,"NY"
"164",518960,2021-06-04,1,1,TRUE,2,"$90.00",1,3,19,245,2021-01-04,4.82,4.87,4.84,4.91,4.91,4.64,4.83,1,90,"NY"
"165",523123,2021-06-04,4,4,TRUE,6,"$357.00",10,20,20,20,2021-04-30,5,5,5,5,5,5,4.89,1,357,"NY"
"166",530431,2021-06-05,2,1,TRUE,4,"$199.00",1,14,28,93,2021-05-16,4.85,4.9,4.85,4.93,4.89,4.52,4.75,13,199,"NY"
"167",532288,2021-06-04,1,1,FALSE,2,"$225.00",0,0,2,262,2019-10-22,4.73,4.44,4.56,4.84,4.91,4.99,4.46,1,225,"NY"
"168",536578,2021-06-05,1,1,TRUE,2,"$55.00",1,1,1,1,2021-04-15,4.72,4.65,4.24,5,4.94,4.76,4.82,1,55,"NY"
"169",538344,2021-06-04,2,1,TRUE,4,"$95.00",0,1,7,62,2021-05-30,4.7,4.81,4.55,4.78,4.85,4.87,4.58,10,95,"NY"
"170",540057,2021-06-04,3,2,TRUE,5,"$192.00",3,14,29,57,2021-05-29,4.86,4.94,4.81,4.9,4.92,4.67,4.84,7,192,"NY"
